CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster
14868.0,1.0986122886681098,2.1972245773362196,7.99111517232888,4,4,4,444,12,At-Risk,3
14869.0,2.1972245773362196,1.0986122886681098,6.5826482134396205,4,2,3,423,9,High-Value,0
14870.0,5.568344503761097,0.6931471805599453,5.793775513182905,1,1,2,112,4,Regular,1
14871.0,1.0986122886681098,1.6094379124341003,6.219157733120763,4,3,2,432,9,High-Value,0
14873.0,5.3471075307174685,0.6931471805599453,6.25513564959826,1,1,2,112,4,Regular,1
14875.0,4.68213122712422,1.0986122886681098,7.290511139663592,2,2,3,223,7,Occasional,2
14878.0,2.5649493574615367,2.302585092994046,7.297829215001296,4,4,3,443,11,At-Risk,3
14880.0,4.343805421853684,1.3862943611198906,6.5389932944796145,2,3,3,233,8,Occasional,2
14881.0,2.995732273553991,0.6931471805599453,5.546738725046515,3,1,1,311,5,High-Value,0
14882.0,3.295836866004329,1.0986122886681098,6.38130827431319,3,2,2,322,7,High-Value,0
14883.0,2.9444389791664403,1.9459101490553132,6.636720534303131,3,4,3,343,10,Occasional,2
14885.0,4.882801922586371,0.6931471805599453,6.6415998370746365,2,1,3,213,6,Regular,1
14886.0,5.53338948872752,0.6931471805599453,5.9020867359567655,1,1,2,112,4,Regular,1
14887.0,4.3694478524670215,0.6931471805599453,7.529943370601589,2,1,4,214,7,Occasional,2
14888.0,5.332718793265369,0.6931471805599453,5.914043400139397,1,1,2,112,4,Regular,1
14889.0,5.817111159963204,0.6931471805599453,4.919250732294404,1,1,1,111,3,Regular,1
14890.0,5.537334267018537,0.6931471805599453,4.841427376447684,1,1,1,111,3,Regular,1
14891.0,4.997212273764115,1.0986122886681098,6.319652564141498,1,2,2,122,5,Regular,1
14893.0,2.302585092994046,1.0986122886681098,7.121938808924836,4,2,3,423,9,High-Value,0
14894.0,4.442651256490317,0.6931471805599453,6.4873034285656495,2,1,2,212,5,Regular,1
14895.0,2.0794415416798357,3.044522437723423,9.31827148082645,4,4,4,444,12,At-Risk,3
14896.0,5.3230099791384085,1.0986122886681098,6.152243213225462,1,2,2,122,5,Regular,1
14897.0,2.0794415416798357,1.6094379124341003,7.220651779074644,4,3,3,433,10,High-Value,0
14898.0,3.1354942159291497,1.9459101490553132,7.147016244154614,3,4,3,343,10,Occasional,2
14901.0,2.3978952727983707,2.302585092994046,7.260023527685966,4,4,3,443,11,At-Risk,3
14902.0,3.258096538021482,0.6931471805599453,5.810122510427528,3,1,2,312,6,High-Value,0
14903.0,3.044522437723423,1.791759469228055,7.936063122140283,3,4,4,344,11,Occasional,2
14904.0,0.6931471805599453,1.0986122886681098,6.933851783703411,4,2,3,423,9,High-Value,0
14905.0,5.062595033026967,1.0986122886681098,6.425112106189937,1,2,2,122,5,Regular,1
14907.0,1.0986122886681098,2.0794415416798357,8.161118067549472,4,4,4,444,12,At-Risk,3
14908.0,4.30406509320417,0.6931471805599453,5.630494678886369,2,1,1,211,4,Regular,1
14910.0,1.0986122886681098,1.6094379124341003,6.076150305274624,4,3,2,432,9,High-Value,0
14911.0,0.0,5.308267697401205,11.875567758808163,4,4,4,444,12,At-Risk,3
14912.0,2.833213344056216,1.0986122886681098,6.767170498168263,4,2,3,423,9,High-Value,0
14913.0,3.58351893845611,1.6094379124341003,7.113492210280829,3,3,3,333,9,Occasional,2
14915.0,4.51085950651685,1.0986122886681098,5.731657011422181,2,2,2,222,6,Regular,1
14916.0,4.2626798770413155,1.6094379124341003,7.146756431297139,2,3,3,233,8,Occasional,2
14918.0,4.7535901911063645,1.0986122886681098,7.384703488712166,2,2,3,223,7,Occasional,2
14920.0,5.3612921657094255,1.0986122886681098,6.886296681323568,1,2,3,123,6,Regular,1
14921.0,3.4011973816621555,1.0986122886681098,7.1831648514317985,3,2,3,323,8,Occasional,2
14923.0,3.9318256327243257,0.6931471805599453,6.620206530975591,3,1,3,313,7,Regular,1
14924.0,5.5053315359323625,0.6931471805599453,5.739953670961029,1,1,2,112,4,Regular,1
14929.0,3.4657359027997265,0.6931471805599453,5.415566926598276,3,1,1,311,5,High-Value,0
14930.0,4.6913478822291435,1.3862943611198906,7.768093457909063,2,3,4,234,9,Occasional,2
14931.0,1.6094379124341003,1.791759469228055,7.137818831761513,4,4,3,443,11,At-Risk,3
14932.0,5.902633333401366,0.6931471805599453,5.89860885258863,1,1,2,112,4,Regular,1
14934.0,4.406719247264253,1.0986122886681098,7.5453580366354,2,2,4,224,8,Occasional,2
14935.0,5.6937321388027,0.6931471805599453,7.487571374232199,1,1,4,114,6,Regular,1
14936.0,3.5263605246161616,2.1972245773362196,9.004302186164907,3,4,4,344,11,At-Risk,3
14937.0,4.04305126783455,1.3862943611198906,7.3919576276276855,2,3,3,233,8,Occasional,2
14944.0,3.4011973816621555,2.5649493574615367,8.682919471860496,3,4,4,344,11,At-Risk,3
14946.0,2.6390573296152584,0.6931471805599453,4.623991940228679,4,1,1,411,6,High-Value,0
14947.0,4.276666119016055,1.0986122886681098,5.676137173835876,2,2,1,221,5,Regular,1
14948.0,3.1354942159291497,1.9459101490553132,7.005761820334205,3,4,3,343,10,Occasional,2
14950.0,2.9444389791664403,0.6931471805599453,5.91943134420815,3,1,2,312,6,High-Value,0
14951.0,4.3694478524670215,0.6931471805599453,5.745212284419341,2,1,2,212,5,Regular,1
14952.0,4.0943445622221,2.4849066497880004,8.999679832658012,2,4,4,244,10,At-Risk,3
14953.0,3.2188758248682006,0.6931471805599453,5.658331728418817,3,1,1,311,5,High-Value,0
14954.0,2.4849066497880004,0.6931471805599453,5.689852569122703,4,1,1,411,6,High-Value,0
14957.0,5.53338948872752,0.6931471805599453,4.085808231199814,1,1,1,111,3,Regular,1
14958.0,4.990432586778736,1.3862943611198906,6.183592034891002,1,3,2,132,6,Regular,1
14959.0,4.1588830833596715,1.6094379124341003,6.545952926608586,2,3,3,233,8,Occasional,2
14960.0,2.0794415416798357,1.0986122886681098,5.4038928590966755,4,2,1,421,7,High-Value,0
14961.0,2.3978952727983707,2.302585092994046,8.860169942031078,4,4,4,444,12,At-Risk,3
14962.0,5.602118820879701,0.6931471805599453,4.8496837630384935,1,1,1,111,3,Regular,1
14963.0,2.302585092994046,1.791759469228055,7.295287211280274,4,4,3,443,11,Occasional,2
14964.0,5.5093883366279774,0.6931471805599453,5.333732771768991,1,1,1,111,3,Regular,1
14965.0,4.564348191467836,1.0986122886681098,6.3920678557992385,2,2,2,222,6,Regular,1
14966.0,2.70805020110221,0.6931471805599453,5.215044447354215,4,1,1,411,6,High-Value,0
14967.0,3.912023005428146,0.6931471805599453,6.141607205537701,3,1,2,312,6,Regular,1
14968.0,3.4011973816621555,0.6931471805599453,5.001190835268256,3,1,1,311,5,High-Value,0
14970.0,4.219507705176107,1.6094379124341003,7.373411973984176,2,3,3,233,8,Occasional,2
14971.0,3.5553480614894135,1.3862943611198906,7.002137755875882,3,3,3,333,9,Occasional,2
14972.0,4.852030263919617,0.6931471805599453,4.751605464217637,2,1,1,211,4,Regular,1
14973.0,4.672828834461906,1.3862943611198906,7.181934091396172,2,3,3,233,8,Occasional,2
14974.0,3.6109179126442243,0.6931471805599453,4.510199948396864,3,1,1,311,5,Regular,1
14975.0,4.04305126783455,0.6931471805599453,5.638141123402764,2,1,1,211,4,Regular,1
14976.0,4.04305126783455,2.0794415416798357,6.674384608512411,2,4,3,243,9,Occasional,2
14978.0,4.276666119016055,1.791759469228055,7.561314078807358,2,4,4,244,10,Occasional,2
14981.0,5.5053315359323625,0.6931471805599453,4.635893358630932,1,1,1,111,3,Regular,1
14984.0,2.9444389791664403,1.0986122886681098,5.315026980110984,3,2,1,321,6,High-Value,0
14985.0,5.288267030694535,1.0986122886681098,5.680206738127495,1,2,1,121,4,Regular,1
14987.0,2.772588722239781,1.0986122886681098,5.791182664937034,4,2,2,422,8,High-Value,0
14988.0,5.356586274672012,0.6931471805599453,5.8157411743422545,1,1,2,112,4,Regular,1
14995.0,3.6635616461296463,1.0986122886681098,5.450952612971631,3,2,1,321,6,High-Value,0
14997.0,3.828641396489095,1.3862943611198906,6.3048143663083405,3,3,2,332,8,Occasional,2
14998.0,5.135798437050262,1.0986122886681098,6.030372711422963,1,2,2,122,5,Regular,1
15000.0,3.871201010907891,0.6931471805599453,6.197502630519253,3,1,2,312,6,Regular,1
15002.0,4.7535901911063645,1.6094379124341003,7.404133033112973,2,3,3,233,8,Occasional,2
15004.0,4.990432586778736,0.6931471805599453,7.108055905977399,1,1,3,113,5,Regular,1
15005.0,2.772588722239781,3.367295829986474,8.74772855584191,4,4,4,444,12,At-Risk,3
15006.0,3.9318256327243257,0.6931471805599453,6.17665697899362,3,1,2,312,6,Regular,1
15007.0,5.0689042022202315,0.6931471805599453,5.062025250478552,1,1,1,111,3,Regular,1
15009.0,2.4849066497880004,1.3862943611198906,7.139208211567486,4,3,3,433,10,High-Value,0
15010.0,3.58351893845611,0.6931471805599453,5.736378730359189,3,1,2,312,6,High-Value,0
15012.0,3.9889840465642745,1.0986122886681098,6.00645167691623,2,2,2,222,6,Regular,1
15014.0,3.7612001156935624,1.0986122886681098,5.555553118030016,3,2,1,321,6,High-Value,0
15016.0,5.153291594497779,0.6931471805599453,5.141897447276735,1,1,1,111,3,Regular,1
15017.0,3.5263605246161616,0.6931471805599453,4.840874519347159,3,1,1,311,5,Regular,1
15018.0,3.6635616461296463,1.3862943611198906,6.209012472065032,3,3,2,332,8,High-Value,0
15019.0,5.58724865840025,0.6931471805599453,5.536585955607315,1,1,1,111,3,Regular,1
15021.0,2.1972245773362196,2.302585092994046,7.535173897253012,4,4,4,444,12,At-Risk,3
15022.0,2.4849066497880004,1.6094379124341003,6.749216652850701,4,3,3,433,10,High-Value,0
15023.0,1.0986122886681098,2.4849066497880004,8.81305323293633,4,4,4,444,12,At-Risk,3
15024.0,2.302585092994046,2.3978952727983707,7.400883218504078,4,4,3,443,11,At-Risk,3
15025.0,3.4965075614664802,0.6931471805599453,5.894292635355709,3,1,2,312,6,High-Value,0
15026.0,4.382026634673881,1.3862943611198906,6.152732694704104,2,3,2,232,7,Occasional,2
15027.0,3.4339872044851463,1.6094379124341003,6.972746822489577,3,3,3,333,9,Occasional,2
15028.0,2.0794415416798357,1.6094379124341003,6.442747151414763,4,3,2,432,9,High-Value,0
15030.0,4.276666119016055,1.0986122886681098,6.252443236725213,2,2,2,222,6,Regular,1
15031.0,1.3862943611198906,1.6094379124341003,6.483397829142147,4,3,2,432,9,High-Value,0
15032.0,5.545177444479562,1.3862943611198906,8.50918118080606,1,3,4,134,8,Occasional,2
15033.0,1.6094379124341003,2.3978952727983707,7.847051347137703,4,4,4,444,12,At-Risk,3
15034.0,2.772588722239781,2.1972245773362196,8.360576807571077,4,4,4,444,12,At-Risk,3
15035.0,4.499809670330265,0.6931471805599453,5.536270709515726,2,1,1,211,4,Regular,1
15036.0,4.276666119016055,1.3862943611198906,6.065086686978596,2,3,2,232,7,Occasional,2
15038.0,4.07753744390572,1.9459101490553132,6.531955763529723,2,4,3,243,9,Occasional,2
15039.0,2.302585092994046,3.871201010907891,9.891799006862502,4,4,4,444,12,At-Risk,3
15041.0,5.135798437050262,0.6931471805599453,5.198110216131005,1,1,1,111,3,Regular,1
15042.0,5.293304824724492,0.6931471805599453,4.919469846344143,1,1,1,111,3,Regular,1
15043.0,3.4339872044851463,0.6931471805599453,6.2878585601617845,3,1,2,312,6,High-Value,0
15044.0,2.9444389791664403,2.8903717578961645,8.94059382539389,3,4,4,344,11,At-Risk,3
15045.0,5.0238805208462765,1.0986122886681098,6.602126456028984,1,2,3,123,6,Regular,1
15046.0,2.1972245773362196,2.772588722239781,8.535312049026333,4,4,4,444,12,At-Risk,3
15047.0,5.598421958998375,0.6931471805599453,5.842442360714953,1,1,2,112,4,Regular,1
15048.0,4.174387269895637,1.6094379124341003,5.945420608606575,2,3,2,232,7,Occasional,2
15049.0,5.6131281063880705,0.6931471805599453,4.8054135174159684,1,1,1,111,3,Regular,1
15050.0,3.2188758248682006,1.3862943611198906,7.460887235093727,3,3,4,334,10,Occasional,2
15051.0,3.1354942159291497,1.3862943611198906,7.232993217960352,3,3,3,333,9,Occasional,2
15052.0,5.765191102784844,0.6931471805599453,5.341041550757815,1,1,1,111,3,Regular,1
15053.0,1.6094379124341003,1.3862943611198906,6.5438399005307675,4,3,3,433,10,High-Value,0
15054.0,2.4849066497880004,1.0986122886681098,5.714062784063757,4,2,1,421,7,High-Value,0
15057.0,5.616771097666572,1.0986122886681098,7.306866913118126,1,2,3,123,6,Occasional,2
15058.0,3.2188758248682006,2.4849066497880004,7.651376918775613,3,4,4,344,11,At-Risk,3
15059.0,3.713572066704308,2.302585092994046,7.199469212547289,3,4,3,343,10,Occasional,2
15060.0,2.0794415416798357,1.6094379124341003,5.687822455077471,4,3,1,431,8,High-Value,0
15061.0,1.3862943611198906,3.8918202981106265,10.906600543518254,4,4,4,444,12,At-Risk,3
15062.0,4.2626798770413155,1.6094379124341003,6.896552764474143,2,3,3,233,8,Occasional,2
15063.0,5.3612921657094255,0.6931471805599453,5.918356075287344,1,1,2,112,4,Regular,1
15065.0,3.6375861597263857,1.6094379124341003,8.058051952218728,3,3,4,334,10,Occasional,2
15066.0,3.970291913552122,0.6931471805599453,6.796365512756079,2,1,3,213,6,Regular,1
15067.0,4.356708826689592,1.3862943611198906,7.464945269906789,2,3,4,234,9,Occasional,2
15068.0,3.828641396489095,1.0986122886681098,6.317814295200602,3,2,2,322,7,High-Value,0
15069.0,5.187385805840755,0.6931471805599453,7.012592657827759,1,1,3,113,5,Regular,1
15070.0,5.921578419643816,0.6931471805599453,4.674696248636701,1,1,1,111,3,Regular,1
15071.0,4.543294782270004,1.0986122886681098,6.890680328191671,2,2,3,223,7,Occasional,2
15073.0,2.302585092994046,1.3862943611198906,6.951207411654662,4,3,3,433,10,High-Value,0
15074.0,4.653960350157523,0.6931471805599453,6.60214003072033,2,1,3,213,6,Regular,1
15075.0,4.356708826689592,0.6931471805599453,6.651610632528512,2,1,3,213,6,Regular,1
15076.0,5.153291594497779,0.6931471805599453,6.782021973516374,1,1,3,113,5,Regular,1
15078.0,1.9459101490553132,3.4965075614664802,9.184418278884316,4,4,4,444,12,At-Risk,3
15079.0,5.3612921657094255,1.6094379124341003,6.798620984904737,1,3,3,133,7,Occasional,2
15081.0,3.091042453358316,1.791759469228055,6.226141334235865,3,4,2,342,9,Occasional,2
15083.0,5.54907608489522,0.6931471805599453,4.490881039585964,1,1,1,111,3,Regular,1
15087.0,5.641907070938114,0.6931471805599453,5.7299049588017725,1,1,2,112,4,Regular,1
15088.0,3.044522437723423,1.0986122886681098,7.057097272731341,3,2,3,323,8,High-Value,0
15089.0,2.302585092994046,1.9459101490553132,7.7922828608243835,4,4,4,444,12,At-Risk,3
15090.0,5.730099782973574,0.6931471805599453,5.946257954269902,1,1,2,112,4,Regular,1
15091.0,4.219507705176107,0.6931471805599453,6.177342273229703,2,1,2,212,5,Regular,1
15092.0,5.3706380281276624,1.0986122886681098,6.1286361810072245,1,2,2,122,5,Regular,1
15093.0,2.8903717578961645,1.9459101490553132,8.433381055030935,4,4,4,444,12,At-Risk,3
15095.0,4.6443908991413725,1.6094379124341003,7.223733220588765,2,3,3,233,8,Occasional,2
15096.0,3.7612001156935624,0.6931471805599453,5.3953987041986,3,1,1,311,5,Regular,1
15097.0,1.3862943611198906,0.6931471805599453,5.517774130004251,4,1,1,411,6,High-Value,0
15098.0,5.204006687076795,1.3862943611198906,10.594570103213856,1,3,4,134,8,Occasional,2
15099.0,4.430816798843313,0.6931471805599453,6.019760416262829,2,1,2,212,5,Regular,1
15100.0,5.811140992976701,1.3862943611198906,6.776506992372183,1,3,3,133,7,Regular,1
15101.0,2.1972245773362196,1.0986122886681098,5.763716662099238,4,2,2,422,8,High-Value,0
15103.0,3.4339872044851463,1.0986122886681098,6.557289589092577,3,2,3,323,8,High-Value,0
15104.0,5.2832037287379885,1.0986122886681098,6.902280318701867,1,2,3,123,6,Regular,1
15105.0,2.8903717578961645,2.0794415416798357,7.740633966671485,4,4,4,444,12,At-Risk,3
15106.0,2.8903717578961645,1.791759469228055,7.2608879564964575,4,4,3,443,11,Occasional,2
15107.0,5.739792912179234,1.9459101490553132,5.7698822763607245,1,4,2,142,7,Regular,1
15108.0,4.955827057601261,1.6094379124341003,7.171080619929179,2,3,3,233,8,Occasional,2
15109.0,5.5053315359323625,0.6931471805599453,6.18610573794948,1,1,2,112,4,Regular,1
15110.0,3.1780538303479458,1.6094379124341003,6.904851065834747,3,3,3,333,9,Occasional,2
15111.0,3.367295829986474,1.3862943611198906,7.357862276513416,3,3,3,333,9,Occasional,2
15113.0,2.302585092994046,1.3862943611198906,8.163493816079034,4,3,4,434,11,Occasional,2
15114.0,3.4011973816621555,2.3978952727983707,7.923551016427315,3,4,4,344,11,At-Risk,3
15115.0,2.8903717578961645,0.6931471805599453,5.832205005910728,4,1,2,412,7,High-Value,0
15116.0,2.8903717578961645,1.6094379124341003,7.2106337983152,4,3,3,433,10,Occasional,2
15117.0,2.70805020110221,1.791759469228055,7.347802151813069,4,4,3,443,11,Occasional,2
15118.0,4.897839799950911,0.6931471805599453,5.504518197131935,2,1,1,211,4,Regular,1
15119.0,5.5053315359323625,0.6931471805599453,5.588745664667843,1,1,1,111,3,Regular,1
15120.0,4.897839799950911,0.6931471805599453,5.885603906408473,2,1,2,212,5,Regular,1
15121.0,3.912023005428146,1.0986122886681098,6.12844000213506,3,2,2,322,7,High-Value,0
15122.0,4.736198448394496,1.3862943611198906,7.399263517702882,2,3,3,233,8,Occasional,2
15123.0,1.9459101490553132,1.0986122886681098,7.696353538510563,4,2,4,424,10,High-Value,0
15124.0,3.1354942159291497,1.0986122886681098,5.221382325073914,3,2,1,321,6,High-Value,0
15125.0,3.2188758248682006,2.772588722239781,9.35266251250627,3,4,4,344,11,At-Risk,3
15127.0,4.189654742026425,0.6931471805599453,6.010114549603027,2,1,2,212,5,Regular,1
15128.0,4.0943445622221,1.6094379124341003,7.294377299288821,2,3,3,233,8,Occasional,2
15129.0,3.912023005428146,2.4849066497880004,8.14566563433577,3,4,4,344,11,At-Risk,3
15130.0,5.135798437050262,0.6931471805599453,5.802450646452902,1,1,2,112,4,Regular,1
15132.0,2.8903717578961645,1.791759469228055,6.886460138441978,4,4,3,443,11,Occasional,2
15133.0,4.852030263919617,1.3862943611198906,6.891036292375263,2,3,3,233,8,Occasional,2
15134.0,2.70805020110221,2.1972245773362196,7.236332143304382,4,4,3,443,11,At-Risk,3
15135.0,5.476463551931511,0.6931471805599453,4.941999501706118,1,1,1,111,3,Regular,1
15136.0,1.0986122886681098,1.6094379124341003,7.160612960279738,4,3,3,433,10,High-Value,0
15139.0,5.480638923341991,1.0986122886681098,5.192734603972972,1,2,1,121,4,Regular,1
15140.0,3.9512437185814275,2.0794415416798357,7.764402157928777,2,4,4,244,10,Occasional,2
15142.0,3.828641396489095,0.6931471805599453,6.214087963175304,3,1,2,312,6,Regular,1
15143.0,5.420534999272286,0.6931471805599453,5.562410904191201,1,1,1,111,3,Regular,1
15144.0,2.0794415416798357,2.8903717578961645,8.792008845361094,4,4,4,444,12,At-Risk,3
15145.0,1.3862943611198906,1.6094379124341003,7.0865121565162825,4,3,3,433,10,High-Value,0
15146.0,5.10594547390058,1.0986122886681098,7.1915498047067254,1,2,3,123,6,Occasional,2
15147.0,5.480638923341991,0.6931471805599453,6.436951329565632,1,1,2,112,4,Regular,1
15148.0,2.3978952727983707,0.6931471805599453,5.711386821516136,4,1,1,411,6,High-Value,0
15149.0,4.897839799950911,0.6931471805599453,6.257284372702628,2,1,2,212,5,Regular,1
15150.0,2.833213344056216,2.3978952727983707,8.574013881567295,4,4,4,444,12,At-Risk,3
15152.0,2.302585092994046,2.6390573296152584,8.465202812016113,4,4,4,444,12,At-Risk,3
15153.0,3.4339872044851463,0.6931471805599453,5.799849943402434,3,1,2,312,6,High-Value,0
15154.0,4.31748811353631,0.6931471805599453,5.542360981969988,2,1,1,211,4,Regular,1
15156.0,0.0,1.3862943611198906,6.869523676497577,4,3,3,433,10,High-Value,0
15157.0,1.3862943611198906,1.3862943611198906,7.568931801112307,4,3,4,434,11,High-Value,0
15158.0,3.8066624897703196,0.6931471805599453,5.9974466187855295,3,1,2,312,6,Regular,1
15159.0,0.6931471805599453,3.4339872044851463,9.83317291504409,4,4,4,444,12,At-Risk,3
15160.0,5.877735781779639,0.6931471805599453,5.069909985558728,1,1,1,111,3,Regular,1
15163.0,2.8903717578961645,1.0986122886681098,5.721851574117079,4,2,1,421,7,High-Value,0
15164.0,4.23410650459726,1.3862943611198906,6.716086169627672,2,3,3,233,8,Occasional,2
15165.0,5.921578419643816,0.6931471805599453,6.1918511112995755,1,1,2,112,4,Regular,1
15167.0,5.771441123130016,0.6931471805599453,5.073923033332174,1,1,1,111,3,Regular,1
15168.0,3.258096538021482,0.6931471805599453,4.678048831400664,3,1,1,311,5,High-Value,0
15171.0,5.802118375377063,0.6931471805599453,7.162785019158669,1,1,3,113,5,Regular,1
15172.0,2.1972245773362196,1.791759469228055,7.393293863521244,4,4,3,443,11,Occasional,2
15174.0,5.777652323222656,0.6931471805599453,4.91815444130209,1,1,1,111,3,Regular,1
15175.0,4.276666119016055,0.6931471805599453,5.416722430926658,2,1,1,211,4,Regular,1
15178.0,5.560681631015528,0.6931471805599453,3.7256934272366524,1,1,1,111,3,Regular,1
15179.0,2.8903717578961645,1.791759469228055,7.69981976221305,4,4,4,444,12,Occasional,2
15180.0,5.905361848054571,0.6931471805599453,4.483002552013883,1,1,1,111,3,Regular,1
15181.0,4.189654742026425,1.3862943611198906,6.537387007911402,2,3,3,233,8,Occasional,2
15182.0,5.0369526024136295,1.0986122886681098,6.43590995485703,1,2,2,122,5,Regular,1
15184.0,3.367295829986474,1.0986122886681098,5.999432716757159,3,2,2,322,7,High-Value,0
15185.0,4.248495242049359,0.6931471805599453,5.741784496789209,2,1,2,212,5,Regular,1
15186.0,2.6390573296152584,1.0986122886681098,6.022018000151438,4,2,2,422,8,High-Value,0
15187.0,0.6931471805599453,2.833213344056216,8.471814999842545,4,4,4,444,12,At-Risk,3
15189.0,0.0,3.7376696182833684,9.694394208164745,4,4,4,444,12,At-Risk,3
15192.0,4.787491742782046,1.3862943611198906,6.952078337618801,2,3,3,233,8,Occasional,2
15193.0,4.110873864173311,0.6931471805599453,6.215247893709531,2,1,2,212,5,Regular,1
15194.0,1.0986122886681098,2.772588722239781,8.938207449152076,4,4,4,444,12,At-Risk,3
15195.0,1.0986122886681098,0.6931471805599453,8.258940462988459,4,1,4,414,9,High-Value,0
15197.0,2.3978952727983707,1.3862943611198906,6.985280975485229,4,3,3,433,10,High-Value,0
15198.0,4.5217885770490405,1.0986122886681098,5.2711516984752675,2,2,1,221,5,Regular,1
15199.0,4.07753744390572,1.6094379124341003,7.1465359310757455,2,3,3,233,8,Occasional,2
15201.0,4.465908118654584,1.791759469228055,7.120880817152784,2,4,3,243,9,Occasional,2
15203.0,3.258096538021482,1.9459101490553132,7.511415293040546,3,4,4,344,11,Occasional,2
15204.0,5.877735781779639,0.6931471805599453,5.760729755097951,1,1,2,112,4,Regular,1
15205.0,4.442651256490317,1.0986122886681098,6.483474256616332,2,2,2,222,6,Regular,1
15206.0,2.302585092994046,1.6094379124341003,6.04334516898497,4,3,2,432,9,High-Value,0
15208.0,0.0,1.791759469228055,6.769779740037806,4,4,3,443,11,At-Risk,3
15210.0,5.41610040220442,0.6931471805599453,5.805676990670853,1,1,2,112,4,Regular,1
15211.0,4.0943445622221,1.0986122886681098,6.797281713937488,2,2,3,223,7,Occasional,2
15212.0,5.484796933490655,0.6931471805599453,4.632785353021065,1,1,1,111,3,Regular,1
15213.0,5.765191102784844,1.0986122886681098,5.797121015086702,1,2,2,122,5,Regular,1
15214.0,0.6931471805599453,2.1972245773362196,7.416041681653177,4,4,4,444,12,At-Risk,3
15215.0,3.8501476017100584,1.3862943611198906,6.601148593666668,3,3,3,333,9,Occasional,2
15216.0,4.477336814478207,0.6931471805599453,4.580877493419047,2,1,1,211,4,Regular,1
15218.0,2.3978952727983707,2.4849066497880004,8.658326367134135,4,4,4,444,12,At-Risk,3
15219.0,5.170483995038151,0.6931471805599453,5.7260330835910205,1,1,1,111,3,Regular,1
15220.0,3.9512437185814275,1.9459101490553132,7.484346171123521,2,4,4,244,10,Occasional,2
15221.0,5.902633333401366,0.6931471805599453,6.002033498457216,1,1,2,112,4,Regular,1
15222.0,5.765191102784844,0.6931471805599453,6.373319789577012,1,1,2,112,4,Regular,1
15223.0,5.420534999272286,1.0986122886681098,6.629032947901828,1,2,3,123,6,Regular,1
15224.0,5.8805329864007,1.0986122886681098,5.777899970574095,1,2,2,122,5,Regular,1
15225.0,5.455321115357702,0.6931471805599453,6.01713229385656,1,1,2,112,4,Regular,1
15226.0,5.739792912179234,0.6931471805599453,5.04606678592752,1,1,1,111,3,Regular,1
15227.0,3.6109179126442243,1.791759469228055,7.106933952842515,3,4,3,343,10,Occasional,2
15228.0,4.189654742026425,1.6094379124341003,8.127909455886419,2,3,4,234,9,Occasional,2
15230.0,5.476463551931511,1.0986122886681098,6.065179584930263,1,2,2,122,5,Regular,1
15232.0,4.727387818712341,1.0986122886681098,6.418462810428566,2,2,2,222,6,Regular,1
15234.0,5.6240175061873385,0.6931471805599453,5.288267030694535,1,1,1,111,3,Regular,1
15235.0,5.384495062789089,2.5649493574615367,7.718023053610256,1,4,4,144,9,Occasional,2
15236.0,5.700443573390687,0.6931471805599453,5.7747068129929,1,1,2,112,4,Regular,1
15237.0,0.6931471805599453,1.6094379124341003,7.253696825551129,4,3,3,433,10,At-Risk,3
15238.0,3.367295829986474,1.3862943611198906,6.978204422922778,3,3,3,333,9,Occasional,2
15239.0,2.302585092994046,1.0986122886681098,6.661330306378558,4,2,3,423,9,High-Value,0
15240.0,3.8066624897703196,1.791759469228055,7.442826586212262,3,4,4,344,11,Occasional,2
15241.0,4.204692619390966,2.1972245773362196,7.471613483699497,2,4,4,244,10,Occasional,2
15243.0,4.30406509320417,0.6931471805599453,5.7610445868229965,2,1,2,212,5,Regular,1
15244.0,4.174387269895637,1.0986122886681098,6.449790886414747,2,2,2,222,6,Regular,1
15245.0,4.897839799950911,1.3862943611198906,7.83075942537543,2,3,4,234,9,Occasional,2
15246.0,5.472270673671475,1.0986122886681098,6.244458120391077,1,2,2,122,5,Regular,1
15247.0,4.804021044733257,0.6931471805599453,5.877735781779639,2,1,2,212,5,Regular,1
15249.0,3.4657359027997265,2.6390573296152584,8.808288432375653,3,4,4,344,11,At-Risk,3
15251.0,2.1972245773362196,2.4849066497880004,9.257795359479534,4,4,4,444,12,At-Risk,3
15252.0,3.58351893845611,1.0986122886681098,6.60905270324689,3,2,3,323,8,High-Value,0
15253.0,2.772588722239781,1.791759469228055,6.823503726534546,4,4,3,443,11,Occasional,2
15254.0,4.844187086458591,0.6931471805599453,5.708305563383786,2,1,1,211,4,Regular,1
15255.0,4.204692619390966,0.6931471805599453,6.793297957004312,2,1,3,213,6,Regular,1
15256.0,5.003946305945459,0.6931471805599453,4.599655005299981,1,1,1,111,3,Regular,1
15257.0,5.645446897643238,0.6931471805599453,5.762522969678801,1,1,2,112,4,Regular,1
15258.0,5.1298987149230735,1.0986122886681098,6.4364067457583465,1,2,2,122,5,Regular,1
15260.0,4.605170185988092,2.0794415416798357,7.502059546979103,2,4,4,244,10,Occasional,2
15261.0,4.90527477843843,0.6931471805599453,5.544474072171247,2,1,1,211,4,Regular,1
15262.0,5.780743515792329,0.6931471805599453,5.19267903452504,1,1,1,111,3,Regular,1
